timestamp,probe_rtt,sosd_comm_rank,queue_depth_local,queue_depth_cloud,queue_depth_db_tasks,queue_depth_db_snaps,thread_local_wakeup,thread_cloud_wakeup,thread_db_wakeup,feedback_checkin_messages,socket_messages,socket_bytes_recv,socket_bytes_sent,mpi_sends,mpi_bytes,db_transactions,db_insert_announce,db_insert_announce_nop,db_insert_publish,db_insert_publish_nop,db_insert_val_snaps,db_insert_val_snaps_nop,buffer_creates,buffer_bytes_on_heap,buffer_destroys,pipe_creates,pub_handles,vm_peak,vm_size
1465317789.283627,0.001036,0,        9047,           5,           1,     1680500,12772,491842,490264,24,21935,502362096,544784,1393,293673116,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1129084
1465317789.384182,0.000464,0,        9102,           7,           1,     1743151,13021,491863,490264,24,22240,509362632,552320,1415,299580404,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1129932
1465317789.486716,0.002447,0,        9171,          12,           1,     1801008,13254,491885,490264,24,22543,516317112,559808,1437,304830876,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1131656
1465317789.587980,0.001175,0,        9223,           6,           1,     1865240,13511,491908,490264,24,22853,523421792,567464,1459,310668044,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1132644
1465317789.688940,0.000856,0,        9461,           0,           1,     1903500,13664,491931,490264,24,23245,532436760,577088,1482,314388712,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1137896
1465317789.789707,0.000668,0,        9660,          12,           1,     1949000,13846,491952,490264,24,23627,541199456,586472,1504,318463720,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1142492
1465317789.890052,0.000247,0,        9789,           4,           1,     1999000,14044,491972,490264,24,23955,548740632,594560,1524,323185576,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1145292
1465317789.990727,0.000578,0,        9979,           6,           1,     2044500,14229,491995,490264,24,24331,557387152,603800,1547,327432780,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1149604
1465317790.091001,0.000188,0,       10173,           2,           1,     2088958,14404,492033,490264,24,24701,565895504,612896,1568,331325632,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1154012
1465317790.191382,0.000294,0,       10266,           2,           1,     2143500,14622,492056,490264,24,25013,573024248,620600,1591,336345828,3,6,0,6,6,3,0,0,0,0,0,6,1162404,1156096
1465317790.291642,0.000168,0,       10325,           3,           1,     2204587,14868,492078,490264,24,25319,580036816,628160,1613,341952716,3,6,0,6,6,3,0,0,0,0,0,6,1223072,1223072
1465317790.391969,0.000229,0,       10441,           7,           1,     2259108,15084,492094,490264,24,25652,587682136,636368,1629,347099020,3,6,0,6,6,3,0,0,0,0,0,6,1225900,1225900
1465317790.493129,0.001059,0,       10549,           1,           1,     2313146,15301,492116,490264,24,25978,595177256,644408,1650,351971080,3,6,0,6,6,3,0,0,0,0,0,6,1228136,1228136
1465317790.593423,0.000195,0,       10667,           7,           1,     2367066,15517,492138,490264,29,26318,602890744,652889,1673,357037332,3,6,0,6,6,3,0,0,0,0,0,6,1230888,1230888
1465317790.693961,0.000446,0,       10862,           1,           1,     2417500,15718,492159,490264,30,26716,612009880,662678,1693,361701100,3,6,0,6,6,3,0,0,0,0,0,6,1235044,1235044
1465317790.794281,0.000220,0,       11137,           8,           1,     2458500,15884,492197,490264,30,27158,622154256,673502,1716,365465752,3,6,0,6,6,3,0,0,0,0,0,6,1241428,1241428
1465317790.896059,0.001677,0,       11403,           0,           1,     2497000,16038,492219,490264,30,27579,631804048,683822,1737,369126252,3,6,0,6,6,3,0,0,0,0,0,6,1247284,1247284
1465317790.996462,0.000315,0,       11589,           5,           1,     2551000,16254,492241,490264,30,27982,641105312,693710,1759,373848116,3,6,0,6,6,3,0,0,0,0,0,6,1251600,1251600
1465317791.097181,0.000616,0,       11691,           2,           1,     2606009,16475,492262,490264,30,28306,648532384,701702,1780,378994440,3,6,0,6,6,3,0,0,0,0,0,6,1253900,1253900
1465317791.199789,0.002511,0,       11702,           2,           1,     2665271,16712,492284,490264,30,28555,654243352,707894,1802,384441168,3,6,0,6,6,3,0,0,0,0,0,6,1254628,1254628
1465317791.301156,0.001273,0,       11738,           7,           1,     2712578,16901,492306,490264,30,28781,659413680,713534,1825,388930684,3,6,0,6,6,3,0,0,0,0,0,6,1255204,1255204
1465317791.402846,0.001596,0,       11728,           4,           1,     2766500,17116,492329,490264,30,28987,664123448,718694,1848,393972872,3,6,0,6,6,3,0,0,0,0,0,6,1255204,1255204
1465317791.503297,0.000346,0,       11772,           7,           1,     2813753,17304,492352,490264,30,29220,669487960,724502,1871,398200156,3,6,0,6,6,3,0,0,0,0,0,6,1255776,1255776
1465317791.607152,0.000844,0,       11826,           2,           1,     2851548,17456,492376,490264,30,29427,674231752,729686,1894,401664408,3,6,0,6,6,3,0,0,0,0,0,6,1256904,1256904
1465317791.707543,0.000301,0,       11940,           1,           1,     2876286,17555,492398,490264,30,29641,679103752,735038,1916,404025384,3,6,0,6,6,3,0,0,0,0,0,6,1259304,1259304
1465317791.807788,0.000162,0,       12145,           3,           7,     2893000,17621,492890,490264,30,29913,685333368,741782,1932,405339080,4,6,0,6,12,3,0,0,0,0,0,6,1260756,1255264
1465317791.908589,0.000717,0,       12318,           5,           7,     2945500,17833,492953,490264,30,30299,694232160,751262,1954,410221104,4,6,0,6,12,3,0,0,0,0,0,6,1260756,1259072
1465317792.008945,0.000272,0,       12614,           3,           7,     2991000,18011,492976,490264,30,30774,705147456,762878,1977,414366236,4,6,0,6,12,3,0,0,0,0,0,6,1265728,1265728
1465317792.111362,0.002368,0,       12736,           0,           7,     3047398,18238,492998,490264,30,31124,713217240,771494,1999,419638700,4,6,0,6,12,3,0,0,0,0,0,6,1268596,1268596
1465317792.212170,0.000721,0,       12827,           6,           7,     3102000,18457,493018,490264,30,31435,720311960,779174,2020,424797056,4,6,0,6,12,3,0,0,0,0,0,6,1270556,1270556
1465317792.312482,0.000225,0,       12810,           6,           7,     3164923,18711,493041,490264,30,31673,725802608,785102,2042,430359960,4,6,0,6,12,3,0,0,0,0,0,6,1270992,1270992
1465317792.413405,0.000836,0,       12873,           2,           7,     3218500,18922,493064,490264,30,31948,732068320,791918,2065,435356092,4,6,0,6,12,3,0,0,0,0,0,6,1271836,1271836
1465317792.514765,0.001273,0,       12959,           7,           1,        6405,19082,493166,490265,30,32195,737755224,798062,2085,439166788,4,6,0,6,12,4,0,0,0,0,0,6,1298944,1298944
1465317792.617332,0.002471,0,       13088,           4,           1,       43000,19228,493188,490265,36,32477,744077096,805172,2107,442621076,4,6,0,6,12,4,0,0,0,0,0,6,1301780,1301780
1465317792.718574,0.001141,0,       13118,           1,           1,       93000,19430,493210,490265,36,32710,749419616,810980,2128,447088592,4,6,0,6,12,4,0,0,0,0,0,6,1302628,1302628
1465317792.819457,0.000794,0,       13338,           5,           1,      118500,19530,493230,490265,36,33031,756788600,818900,2149,449563668,4,6,0,6,12,4,0,0,0,0,0,6,1307368,1307368
1465317792.920082,0.000536,0,       13589,           4,           1,      152290,19664,493247,490265,36,33417,765687392,828380,2166,452627496,4,6,0,6,12,4,0,0,0,0,0,6,1313120,1313120
1465317793.021055,0.000884,0,       13897,           1,           1,      187500,19807,493257,490265,36,33869,776040056,839444,2175,455701252,4,6,0,6,12,4,0,0,0,0,0,6,1320124,1320124
1465317793.122944,0.001803,0,       13970,           6,           1,      233267,19989,493277,490265,36,34125,781923216,845804,2196,460054664,4,6,0,6,12,4,0,0,0,0,0,6,1322276,1322276
1465317793.227296,0.004237,0,       14017,           6,           1,      289500,20214,493301,490265,36,34398,788186856,852572,2219,464982748,4,6,0,6,12,4,0,0,0,0,0,6,1323128,1323128
1465317793.327615,0.000216,0,       14040,           5,           1,      338725,20412,493347,490265,36,34620,793265072,858116,2240,469818712,4,6,0,6,12,4,0,0,0,0,0,6,1323408,1323408
1465317793.429565,0.001860,0,       14049,           2,           1,      396000,20639,493369,490265,36,34857,798721696,864020,2261,474931012,4,6,0,6,12,4,0,0,0,0,0,6,1323544,1323544
1465317793.539701,0.007015,0,       14070,          10,           1,      450000,20857,493393,490265,36,35097,804236408,869996,2286,479985240,4,6,0,6,12,4,0,0,0,0,0,6,1324408,1324408
1465317793.641437,0.001643,0,       14065,           5,           1,      508000,21088,493414,490265,36,35324,809418768,875660,2306,484763112,4,6,0,6,12,4,0,0,0,0,0,6,1324824,1324824
1465317793.743663,0.002127,0,       13987,          11,           1,      574500,21355,493436,490265,36,35514,813804072,880436,2329,491407300,4,6,0,6,12,4,0,0,0,0,0,6,1324824,1324824
1465317793.845215,0.001449,0,       13958,           7,           1,      632500,21588,493489,490265,36,35719,818479816,885572,2351,496623748,4,6,0,6,12,4,0,0,0,0,0,6,1324824,1324824
1465317793.946035,0.000733,0,       13946,           3,           1,      689687,21818,493508,490265,36,35938,823477952,891044,2370,501447672,4,6,0,6,12,4,0,0,0,0,0,6,1324824,1324824
1465317794.046524,0.000389,0,       14039,          10,           1,      747000,22047,493517,490265,36,36261,830914984,899012,2380,507354912,4,6,0,6,12,4,0,0,0,0,0,6,1324824,1324824
1465317794.147530,0.000920,0,       14025,           1,           1,      809500,22295,493537,490265,36,36496,836259576,904868,2399,512985852,4,6,0,6,12,4,0,0,0,0,0,6,1324824,1324824
1465317794.248042,0.000425,0,       14111,           2,           1,      859000,22493,493560,490265,36,36781,842821544,911924,2422,517797760,4,6,0,6,12,4,0,0,0,0,0,6,1324824,1324824
1465317794.349442,0.001312,0,       14174,           6,           1,      907000,22683,493711,490265,36,37035,848680640,918236,2441,521528372,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1392220
1465317794.452001,0.002472,0,       14223,          13,           1,      962000,22905,493727,490265,36,37307,854888264,924980,2458,527077152,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1393604
1465317794.553626,0.001526,0,       14210,           3,           1,     1014843,23117,493749,490265,36,37507,859459864,929996,2479,531971204,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1393604
1465317794.654444,0.000731,0,       14242,           8,           1,     1060000,23300,493771,490265,42,37729,864444040,935666,2502,536288528,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1393604
1465317794.759291,0.004740,0,       14346,           8,           1,     1120500,23539,493786,490265,42,38073,872331672,944138,2517,541759292,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1396108
1465317794.859594,0.000206,0,       14565,           0,           1,     1160370,23698,493801,490265,42,38452,881036280,953450,2531,545431796,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1400668
1465317794.960146,0.000465,0,       14694,           8,           1,     1198025,23851,493830,490265,42,38735,887530200,960458,2550,548966152,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1403672
1465317795.065138,0.004904,0,       14866,          99,           1,     1231562,23984,493869,490265,42,39041,894542768,968018,2555,549933348,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1409584
1465317795.170035,0.004812,0,       14852,           3,           1,     1288000,24210,493891,490265,42,39254,899446720,973346,2576,557084144,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1409740
1465317795.272832,0.002706,0,       14905,           7,           1,     1326073,24363,493920,490265,42,39461,904168520,978530,2599,560768716,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1409740
1465317795.373549,0.000627,0,       14954,           3,           1,     1367585,24529,493934,490265,42,39677,909130560,983930,2612,564315080,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1410212
1465317795.474905,0.001265,0,       14952,           7,           1,     1418255,24731,493981,490265,42,39878,913758176,988970,2635,569243164,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1410212
1465317795.575340,0.000353,0,       14901,           4,           1,     1479000,24972,494004,490265,42,40069,918111528,993770,2657,574597780,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1410212
1465317795.678677,0.003246,0,       14977,           1,           1,     1519000,25133,494028,490265,42,40307,923558192,999698,2681,578248332,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1410212
1465317795.780179,0.001412,0,       15044,           6,           1,     1558002,25289,494063,490265,42,40531,928726448,1005290,2703,582127084,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1411504
1465317795.888334,0.008066,0,       15104,          28,           1,     1608000,25491,494086,490265,42,40794,934759808,1011818,2725,586090060,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1413508
1465317795.990393,0.001969,0,       15132,          11,           1,     1664494,25714,494107,490265,42,41046,940506872,1018082,2747,591777028,4,6,0,6,12,4,0,0,0,0,0,6,1456180,1413956
1465317796.093821,0.002824,0,       15180,           4,           1,     1713881,25912,494129,490265,42,41293,946171784,1024226,2768,596348688,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1480196
1465317796.194183,0.000275,0,       15179,           0,           1,     1761000,26100,494151,490265,42,41481,950511032,1028954,2790,600850232,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1480328
1465317796.294599,0.000299,0,       15221,           2,           1,     1802686,26266,494171,490265,42,41690,955278888,1034186,2811,604706988,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1481036
1465317796.394856,0.000169,0,       15314,           9,           1,     1834645,26397,494193,490265,42,41915,960415192,1039802,2832,607412344,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1483160
1465317796.495361,0.000387,0,       15363,           8,           1,     1884910,26594,494212,490265,42,42162,966102096,1045946,2852,612122168,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1484340
1465317796.597236,0.001782,0,       15367,           7,           1,     1932500,26787,494238,490265,45,42363,970627712,1051049,2871,616589676,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1485192
1465317796.705556,0.000355,0,       15415,           3,           1,     1983360,26992,494259,490265,48,42620,976442896,1057496,2891,621241412,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1485468
1465317796.805949,0.000309,0,       15583,           2,           1,     2016182,27122,494280,490265,48,42919,983305264,1064888,2912,624189080,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1489328
1465317796.906232,0.000191,0,       15758,           1,           1,     2044000,27233,494386,490265,48,43206,989891296,1071992,2931,626998572,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1493076
1465317797.006486,0.000167,0,       15924,           2,           1,     2084657,27397,494406,490265,48,43537,997490560,1080152,2951,630625044,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1496912
1465317797.112697,0.006115,0,       15936,           9,           1,     2140913,27620,494424,490265,48,43773,1002913160,1086032,2969,635380916,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1498904
1465317797.216447,0.003641,0,       16056,           6,           1,     2170587,27740,494480,490265,48,44014,1008439904,1092032,2988,638294552,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1500508
1465317797.320016,0.003479,0,       15972,          10,           1,     2229139,27975,494502,490265,48,44166,1011928152,1095896,3011,643867420,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1500508
1465317797.420460,0.000353,0,       15963,           5,           1,     2279000,28175,494525,490265,48,44358,1016337520,1100720,3033,648380996,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1500508
1465317797.523149,0.002600,0,       15984,           6,           1,     2332500,28386,494544,490265,48,44591,1021680040,1106528,3052,653192888,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1500508
1465317797.625131,0.001893,0,       16026,          13,           1,     2380000,28575,494564,490265,48,44823,1026988536,1112312,3072,657396096,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1500508
1465317797.726511,0.001294,0,       16066,          14,           1,     2430500,28780,494645,490265,48,45069,1032641416,1118432,3094,662336208,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1500508
1465317797.826855,0.000242,0,       16139,           3,           1,     2486615,29007,494668,490265,48,45370,1039527848,1125872,3117,667804932,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1501808
1465317797.927526,0.000579,0,       16327,           1,           1,     2519000,29135,494686,490265,48,45687,1046804720,1133696,3134,670672504,4,6,0,6,12,4,0,0,0,0,0,6,1545156,1506072
1465317798.028230,0.000609,0,       16502,           5,           1,     2550707,29262,494818,490265,48,45990,1053781192,1141184,3154,673642160,4,6,0,6,12,4,0,0,0,0,0,6,1575612,1575612
1465317798.128509,0.000192,0,       16585,           4,           1,     2601655,29465,494837,490265,48,46277,1060345232,1148288,3172,678087672,4,6,0,6,12,4,0,0,0,0,0,6,1577748,1577748
1465317798.229918,0.001302,0,       16532,           0,           1,     2660606,29700,494857,490265,48,46460,1064558344,1152896,3192,683636464,4,6,0,6,12,4,0,0,0,0,0,6,1577748,1577748
1465317798.330184,0.000179,0,       16533,          11,           1,     2711349,29902,494899,490265,48,46664,1069200064,1158008,3209,687735516,4,6,0,6,12,4,0,0,0,0,0,6,1577748,1577748
1465317798.430729,0.000461,0,       16524,          15,           1,     2764500,30114,494917,490265,48,46868,1073907760,1163120,3227,692755692,4,6,0,6,12,4,0,0,0,0,0,6,1577748,1577748
1465317798.531422,0.000606,0,       16562,           5,           1,     2818500,30332,494940,490265,48,47125,1079780960,1169504,3250,698202424,4,6,0,6,12,4,0,0,0,0,0,6,1577748,1577748
1465317798.631723,0.000215,0,       16606,           2,           1,     2866825,30524,494961,490265,54,47368,1085193744,1175678,3271,702497748,4,6,0,6,12,4,0,0,0,0,0,6,1578340,1578340
1465317798.733051,0.001239,0,       16726,           4,           1,     2907047,30685,494981,490265,54,47650,1091719616,1182662,3291,706250356,4,6,0,6,12,4,0,0,0,0,0,6,1580644,1580644
1465317798.833690,0.000538,0,       16757,           9,           1,     2962000,30904,494998,490265,54,47901,1097476640,1188902,3309,711362644,4,6,0,6,12,4,0,0,0,0,0,6,1581484,1581484
1465317798.934276,0.000526,0,       16877,           2,           1,     3003000,31071,495025,490265,54,48189,1104074704,1196030,3330,715265456,4,6,0,6,12,4,0,0,0,0,0,6,1584088,1584088
1465317799.034647,0.000298,0,       16727,           2,           1,     3055875,31279,495047,490265,54,48248,1105432344,1197662,3352,719895208,4,6,0,6,12,4,0,0,0,0,0,6,1584224,1584224
1465317799.135224,0.000470,0,       16377,          15,           1,     3142691,31629,495069,490265,54,48249,1105432368,1197902,3375,727909044,4,6,0,6,12,4,0,0,0,0,0,6,1584224,1584224
1465317799.235790,0.000460,0,       16042,          12,           1,     3226500,31964,495091,490265,54,48250,1105432392,1198142,3397,735692596,4,6,0,6,12,4,0,0,0,0,0,6,1584224,1584224
1465317799.336187,0.000295,0,       15692,           2,           1,     3314118,32314,495114,490265,54,48251,1105432416,1198382,3419,743636308,4,6,0,6,12,4,0,0,0,0,0,6,1584224,1584224
1465317799.436555,0.000276,0,       15340,           9,           1,     3401500,32666,495136,490265,54,48252,1105432440,1198622,3441,751548068,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317799.537096,0.000438,0,       14966,          14,           1,     3495982,33040,495158,490265,54,48253,1105432464,1198862,3464,760446928,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317799.637460,0.000266,0,       14585,           8,           1,     3591000,33421,495181,490265,54,48254,1105432488,1199102,3486,768967376,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317799.737837,0.000279,0,       14198,           1,           1,     3688000,33808,495204,490265,54,48255,1105432512,1199342,3509,778042572,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317799.838305,0.000368,0,       13820,          15,           1,     3781709,34186,495226,490265,54,48256,1105432536,1199582,3532,786781272,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317799.938697,0.000304,0,       13441,          10,           1,     3877000,34565,495249,490265,54,48257,1105432560,1199822,3554,795243632,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317800.039171,0.000372,0,       13059,           0,           1,     3972500,34947,495272,490265,54,48258,1105432584,1200062,3577,804304724,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317800.139631,0.000366,0,       12786,           0,           1,     4040681,35220,495295,490265,54,48259,1105432608,1200302,3600,810706600,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317800.239994,0.000278,0,       12533,           0,           1,     4103491,35473,495318,490265,54,48260,1105432632,1200542,3623,816465764,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317800.340325,0.000242,0,       12280,           2,           1,     4167035,35726,495341,490265,54,48261,1105432656,1200782,3646,822302936,4,6,0,6,12,4,0,0,0,0,0,6,1715292,1649760
1465317800.440731,0.000319,0,       11994,           3,           1,     4238500,36012,495363,490265,54,48262,1105432680,1201022,3668,828886960,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317800.541116,0.000298,0,       11741,           7,           1,     4301500,36265,495384,490265,54,48263,1105432704,1201262,3689,834610020,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317800.641650,0.000426,0,       11488,          12,           1,     4365012,36518,495406,490265,54,48264,1105432728,1201502,3712,840585360,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317800.742170,0.000419,0,       11239,           7,           1,     4427497,36767,495429,490265,54,48265,1105432752,1201742,3735,846390580,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317800.842517,0.000261,0,       10994,           0,           1,     4488857,37012,495453,490265,54,48266,1105432776,1201982,3758,851951416,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317800.942873,0.000271,0,       10752,           0,           1,     4548947,37254,495476,490265,54,48267,1105432800,1202222,3781,857534244,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.043218,0.000250,0,       10509,           2,           1,     4610130,37497,495499,490265,54,48268,1105432824,1202462,3804,863085120,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.143561,0.000252,0,       10260,           3,           1,     4672500,37746,495522,490265,54,48269,1105432848,1202702,3827,868830180,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.244030,0.000370,0,       10030,           7,           1,     4729985,37976,495586,490265,54,48270,1105432872,1202942,3850,874242888,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.344388,0.000270,0,        9742,           1,           1,     4801500,38264,495609,490265,54,48271,1105432896,1203182,3872,880724840,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.444877,0.000395,0,        9488,          10,           1,     4864750,38518,495631,490265,54,48272,1105432920,1203422,3895,886688148,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.545220,0.000258,0,        9232,           6,           1,     4929500,38774,495654,490265,54,48273,1105432944,1203662,3917,892411212,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.645604,0.000290,0,        8980,           4,           1,     4992927,39026,495677,490265,54,48274,1105432968,1203902,3940,898214360,4,6,0,6,12,4,0,0,0,0,0,6,1715296,1715296
1465317801.745980,0.000292,0,        8726,           2,           1,     5055500,39280,495700,490265,54,48275,1105432992,1204142,3963,904111692,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317801.846338,0.000266,0,        8473,           1,           1,     5119000,39533,495723,490265,54,48276,1105433016,1204382,3986,910004880,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317801.946782,0.000348,0,        8221,           0,           1,     5181258,39785,495746,490265,54,48277,1105433040,1204622,4009,915808028,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.047156,0.000288,0,        7966,           4,           1,     5245434,40040,495767,490265,54,48278,1105433064,1204862,4030,921565112,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.147499,0.000256,0,        7655,           1,           1,     5323687,40351,495790,490265,54,48279,1105433088,1205102,4053,928691852,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.247951,0.000363,0,        7357,           8,           1,     5397559,40649,495812,490265,54,48280,1105433112,1205342,4076,935818592,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.348302,0.000261,0,        7066,           4,           1,     5470634,40940,495835,490265,54,48281,1105433136,1205582,4098,942302616,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.448768,0.000372,0,        6807,          18,           1,     5535014,41199,495857,490265,54,48282,1105433160,1205822,4121,948209908,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.549117,0.000272,0,        6458,          10,           1,     5622500,41548,495880,490265,54,48283,1105433184,1206062,4143,956095532,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.649644,0.000429,0,        6163,           9,           1,     5697000,41843,495902,490265,54,48284,1105433208,1206302,4166,963248408,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.750021,0.000289,0,        5896,           1,           1,     5763224,42110,495925,490265,54,48285,1105433232,1206542,4188,969291792,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.850368,0.000258,0,        5605,           4,           1,     5835722,42401,495947,490265,54,48286,1105433256,1206782,4210,975911912,4,6,0,6,12,4,0,0,0,0,0,6,1846364,1780832
1465317802.950934,0.000463,0,        5314,          11,           1,     5908771,42692,495969,490265,54,48287,1105433280,1207022,4233,982752356,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.051257,0.000278,0,        5019,           3,           1,     5982741,42987,495992,490265,54,48288,1105433304,1207262,4255,989418532,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.151744,0.000389,0,        4733,          11,           1,     6054500,43273,496014,490265,54,48289,1105433328,1207502,4278,996176824,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.252184,0.000347,0,        4479,           7,           1,     6117511,43527,496037,490265,54,48290,1105433352,1207742,4300,1001841800,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.352507,0.000237,0,        4230,           4,           1,     6179563,43776,496059,490265,54,48291,1105433376,1207982,4322,1007404704,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.453025,0.000419,0,        3969,           9,           1,     6244500,44037,496081,490265,54,48292,1105433400,1208222,4345,1013782516,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.553393,0.000275,0,        3687,           4,           1,     6315500,44319,496104,490265,54,48293,1105433424,1208462,4367,1020104308,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.653731,0.000253,0,        3414,           3,           1,     6383723,44592,496129,490265,54,48294,1105433448,1208702,4390,1026470088,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.754078,0.000263,0,        3166,           2,           1,     6445500,44840,496152,490265,54,48295,1105433472,1208942,4413,1032171164,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.854601,0.000414,0,        2917,          10,           1,     6507554,45089,496174,490265,54,48296,1105433496,1209182,4436,1037974312,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317803.954932,0.000243,0,        2670,           6,           1,     6569500,45336,496197,490265,54,48297,1105433520,1209422,4458,1043501120,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317804.055445,0.000450,0,        2396,          11,           1,     6638413,45610,496219,490265,54,48298,1105433544,1209662,4481,1049949052,4,6,0,6,12,4,0,0,0,0,0,6,1846368,1846368
1465317804.155836,0.000301,0,        2119,           2,           1,     6707500,45887,496242,490265,54,48299,1105433568,1209902,4503,1056292836,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
1465317804.256418,0.000478,0,        1867,          10,           1,     6770122,46139,496264,490265,54,48300,1105433592,1210142,4526,1062198056,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
1465317804.357010,0.000491,0,        1614,           8,           1,     6833780,46392,496286,490265,54,48301,1105433616,1210382,4548,1068037296,4,6,0,6,12,4,0,0,0,0,0,6,1977436,1911904
